service_date,line,estimated_boardings,ObjectId
2022/01/06 05:00:00+00,Needham,1827,5406
2022/01/06 05:00:00+00,Fitchburg,2473,5407
2022/01/06 05:00:00+00,Greenbush,1506,5408
2021/12/26 05:00:00+00,Newburyport/Rockport,1931,5409
2021/12/30 05:00:00+00,Fairmount,1140,5410
2021/12/26 05:00:00+00,Framingham/Worcester,1149,5411
2021/12/31 05:00:00+00,Providence/Stoughton,7206,5412
2022/01/11 05:00:00+00,Greenbush,1108,5413
2021/12/26 05:00:00+00,Franklin/Foxboro,397,5414
2022/01/17 05:00:00+00,Kingston,679,5415
2021/12/31 05:00:00+00,Newburyport/Rockport,4998,5416
2022/01/20 05:00:00+00,Framingham/Worcester,3605,5417
2021/12/24 05:00:00+00,Lowell,1474,5418
2022/01/11 05:00:00+00,Fairmount,1020,5419
2021/12/26 05:00:00+00,Middleborough/Lakeville,714,5420
2022/01/17 05:00:00+00,Needham,1026,5421
2021/12/31 05:00:00+00,Framingham/Worcester,3781,5422
2022/01/20 05:00:00+00,Franklin/Foxboro,3981,5423
2021/12/24 05:00:00+00,Haverhill,904,5424
2022/01/12 05:00:00+00,Providence/Stoughton,7123,5425
2021/12/26 05:00:00+00,Lowell,915,5426
2022/01/17 05:00:00+00,Fitchburg,2245,5427
2021/12/31 05:00:00+00,Franklin/Foxboro,2467,5428
2022/01/20 05:00:00+00,Middleborough/Lakeville,2376,5429
2021/12/24 05:00:00+00,Kingston,742,5430
2022/01/12 05:00:00+00,Newburyport/Rockport,5577,5431
2021/12/26 05:00:00+00,Haverhill,508,5432
2022/01/17 05:00:00+00,Greenbush,467,5433
2021/12/31 05:00:00+00,Middleborough/Lakeville,1671,5434
2022/01/20 05:00:00+00,Lowell,3121,5435
2021/12/24 05:00:00+00,Needham,1302,5436
2022/01/12 05:00:00+00,Framingham/Worcester,3096,5437
2021/12/26 05:00:00+00,Kingston,351,5438
2022/01/17 05:00:00+00,Fairmount,831,5439
2021/12/31 05:00:00+00,Lowell,1986,5440
2022/01/20 05:00:00+00,Haverhill,1552,5441
2021/12/24 05:00:00+00,Fitchburg,2065,5442
2022/01/12 05:00:00+00,Franklin/Foxboro,3133,5443
2021/12/26 05:00:00+00,Needham,286,5444
2022/01/18 05:00:00+00,Providence/Stoughton,8029,5445
2021/12/31 05:00:00+00,Haverhill,1762,5446
2022/01/20 05:00:00+00,Kingston,1721,5447
2021/12/24 05:00:00+00,Greenbush,891,5448
2022/01/12 05:00:00+00,Middleborough/Lakeville,2101,5449
2021/12/26 05:00:00+00,Fitchburg,810,5450
2022/01/18 05:00:00+00,Newburyport/Rockport,6229,5451
2021/12/31 05:00:00+00,Kingston,1241,5452
2022/01/20 05:00:00+00,Needham,1997,5453
2021/12/24 05:00:00+00,Fairmount,1023,5454
2022/01/12 05:00:00+00,Lowell,2622,5455
2021/12/26 05:00:00+00,Greenbush,335,5456
2022/01/18 05:00:00+00,Framingham/Worcester,3779,5457
2021/12/31 05:00:00+00,Needham,1044,5458
2022/01/20 05:00:00+00,Fitchburg,3213,5459
2021/12/25 05:00:00+00,Providence/Stoughton,1388,5460
2022/01/12 05:00:00+00,Haverhill,1449,5461
2021/12/26 05:00:00+00,Fairmount,233,5462
2022/01/18 05:00:00+00,Franklin/Foxboro,3966,5463
2021/12/31 05:00:00+00,Fitchburg,2276,5464
2022/01/20 05:00:00+00,Greenbush,1389,5465
2021/12/25 05:00:00+00,Newburyport/Rockport,1676,5466
2022/01/12 05:00:00+00,Kingston,1131,5467
2021/12/27 05:00:00+00,Providence/Stoughton,7618,5468
2022/01/18 05:00:00+00,Middleborough/Lakeville,2345,5469
2021/12/31 05:00:00+00,Greenbush,718,5470
2022/01/20 05:00:00+00,Fairmount,1414,5471
2021/12/25 05:00:00+00,Framingham/Worcester,957,5472
2022/01/12 05:00:00+00,Needham,1718,5473
2021/12/27 05:00:00+00,Newburyport/Rockport,4849,5474
2021/12/31 05:00:00+00,Fairmount,1107,5475
2022/01/18 05:00:00+00,Lowell,2818,5476
2022/01/01 05:00:00+00,Providence/Stoughton,2147,5477
2022/01/18 05:00:00+00,Haverhill,2081,5478
2022/01/18 05:00:00+00,Kingston,1476,5479
2022/01/01 05:00:00+00,Newburyport/Rockport,2625,5480
2022/01/18 05:00:00+00,Needham,2172,5481
2022/01/12 05:00:00+00,Fitchburg,2312,5482
2021/12/27 05:00:00+00,Framingham/Worcester,3576,5483
2022/01/12 05:00:00+00,Greenbush,1174,5484
2022/01/18 05:00:00+00,Fitchburg,2760,5485
2022/01/01 05:00:00+00,Framingham/Worcester,1172,5486
2021/12/25 05:00:00+00,Franklin/Foxboro,380,5487
2022/01/21 05:00:00+00,Providence/Stoughton,8373,5488
2022/01/21 05:00:00+00,Newburyport/Rockport,5639,5489
2022/01/01 05:00:00+00,Franklin/Foxboro,377,5490
2022/01/21 05:00:00+00,Framingham/Worcester,3371,5491
2022/01/12 05:00:00+00,Fairmount,1168,5492
2021/12/25 05:00:00+00,Middleborough/Lakeville,635,5493
2022/01/18 05:00:00+00,Greenbush,1290,5494
2022/01/01 05:00:00+00,Middleborough/Lakeville,634,5495
2022/01/21 05:00:00+00,Franklin/Foxboro,3747,5496
2021/12/27 05:00:00+00,Franklin/Foxboro,2294,5497
2022/01/13 05:00:00+00,Providence/Stoughton,8284,5498
2022/01/18 05:00:00+00,Fairmount,1298,5499
2022/01/01 05:00:00+00,Lowell,1116,5500
2022/01/21 05:00:00+00,Middleborough/Lakeville,2246,5501
2021/12/27 05:00:00+00,Middleborough/Lakeville,1684,5502
2022/01/13 05:00:00+00,Newburyport/Rockport,6032,5503
2022/01/19 05:00:00+00,Providence/Stoughton,7977,5504
2022/01/01 05:00:00+00,Haverhill,447,5505
2022/01/21 05:00:00+00,Lowell,2942,5506
2021/12/27 05:00:00+00,Lowell,2306,5507
2022/01/13 05:00:00+00,Framingham/Worcester,3463,5508
2022/01/19 05:00:00+00,Newburyport/Rockport,7233,5509
2022/01/01 05:00:00+00,Kingston,305,5510
2022/01/21 05:00:00+00,Haverhill,1595,5511
2021/12/27 05:00:00+00,Haverhill,1634,5512
2022/01/13 05:00:00+00,Franklin/Foxboro,3295,5513
2022/01/19 05:00:00+00,Framingham/Worcester,3755,5514
2022/01/01 05:00:00+00,Needham,301,5515
2022/01/21 05:00:00+00,Kingston,1551,5516
2021/12/27 05:00:00+00,Kingston,1274,5517
2022/01/13 05:00:00+00,Middleborough/Lakeville,2328,5518
2022/01/19 05:00:00+00,Franklin/Foxboro,3492,5519
2022/01/01 05:00:00+00,Fitchburg,780,5520
2022/01/21 05:00:00+00,Needham,1668,5521
2021/12/27 05:00:00+00,Needham,930,5522
2022/01/13 05:00:00+00,Lowell,2445,5523
2022/01/19 05:00:00+00,Middleborough/Lakeville,2105,5524
2022/01/01 05:00:00+00,Greenbush,396,5525
2022/01/21 05:00:00+00,Fitchburg,2792,5526
2021/12/27 05:00:00+00,Fitchburg,2052,5527
2022/01/13 05:00:00+00,Haverhill,2050,5528
2022/01/01 05:00:00+00,Fairmount,255,5529
2022/01/21 05:00:00+00,Greenbush,1168,5530
2021/12/27 05:00:00+00,Greenbush,707,5531
2022/01/13 05:00:00+00,Kingston,1598,5532
2022/01/02 05:00:00+00,Providence/Stoughton,2151,5533
2022/01/21 05:00:00+00,Fairmount,1215,5534
2021/12/27 05:00:00+00,Fairmount,1248,5535
2022/01/13 05:00:00+00,Needham,2225,5536
2022/01/02 05:00:00+00,Newburyport/Rockport,2644,5537
2022/01/22 05:00:00+00,Providence/Stoughton,2386,5538
2021/12/28 05:00:00+00,Providence/Stoughton,7625,5539
2022/01/13 05:00:00+00,Fitchburg,2702,5540
2022/01/02 05:00:00+00,Framingham/Worcester,1305,5541
2022/01/22 05:00:00+00,Newburyport/Rockport,4025,5542
2021/12/28 05:00:00+00,Newburyport/Rockport,4706,5543
2022/01/13 05:00:00+00,Greenbush,1271,5544
2022/01/02 05:00:00+00,Franklin/Foxboro,488,5545
2022/01/22 05:00:00+00,Framingham/Worcester,1461,5546
2021/12/28 05:00:00+00,Framingham/Worcester,4110,5547
2022/01/13 05:00:00+00,Fairmount,1266,5548
2022/01/02 05:00:00+00,Middleborough/Lakeville,566,5549
2022/01/22 05:00:00+00,Franklin/Foxboro,780,5550
2021/12/28 05:00:00+00,Franklin/Foxboro,2528,5551
2022/01/14 05:00:00+00,Providence/Stoughton,7860,5552
2022/01/02 05:00:00+00,Lowell,1105,5553
2022/01/22 05:00:00+00,Middleborough/Lakeville,578,5554
2021/12/28 05:00:00+00,Middleborough/Lakeville,1870,5555
2022/01/14 05:00:00+00,Newburyport/Rockport,5684,5556
2022/01/02 05:00:00+00,Haverhill,490,5557
2022/01/22 05:00:00+00,Lowell,1677,5558
2021/12/28 05:00:00+00,Lowell,1398,5559
2022/01/14 05:00:00+00,Framingham/Worcester,3293,5560
2022/01/02 05:00:00+00,Kingston,375,5561
2022/01/22 05:00:00+00,Haverhill,1119,5562
2021/12/28 05:00:00+00,Haverhill,1772,5563
2022/01/14 05:00:00+00,Franklin/Foxboro,3057,5564
2022/01/02 05:00:00+00,Needham,295,5565
2022/01/22 05:00:00+00,Kingston,388,5566
2021/12/28 05:00:00+00,Kingston,1248,5567
2022/01/14 05:00:00+00,Middleborough/Lakeville,2094,5568
2022/01/22 05:00:00+00,Needham,203,5569
2021/12/28 05:00:00+00,Needham,1112,5570
2022/01/14 05:00:00+00,Lowell,2988,5571
2022/01/22 05:00:00+00,Fitchburg,992,5572
2021/12/28 05:00:00+00,Fitchburg,1924,5573
2022/01/14 05:00:00+00,Haverhill,1893,5574
2022/01/22 05:00:00+00,Greenbush,286,5575
2021/12/28 05:00:00+00,Greenbush,728,5576
2022/01/14 05:00:00+00,Kingston,1311,5577
2022/01/22 05:00:00+00,Fairmount,323,5578
2022/01/23 05:00:00+00,Providence/Stoughton,2577,5579
2022/01/23 05:00:00+00,Newburyport/Rockport,2040,5580
2022/01/23 05:00:00+00,Framingham/Worcester,1573,5581
2022/01/23 05:00:00+00,Franklin/Foxboro,608,5582
2022/01/23 05:00:00+00,Middleborough/Lakeville,589,5583
2022/01/23 05:00:00+00,Lowell,562,5584
2022/01/23 05:00:00+00,Haverhill,529,5585
2022/01/14 05:00:00+00,Needham,1804,5586
2021/12/28 05:00:00+00,Fairmount,1134,5587
2021/12/29 05:00:00+00,Providence/Stoughton,6814,5588
2022/01/14 05:00:00+00,Fitchburg,2705,5589
2021/12/29 05:00:00+00,Newburyport/Rockport,4820,5590
2022/01/14 05:00:00+00,Greenbush,1220,5591
2021/12/29 05:00:00+00,Framingham/Worcester,3706,5592
2022/01/14 05:00:00+00,Fairmount,1157,5593
2021/12/29 05:00:00+00,Franklin/Foxboro,2283,5594
2022/01/15 05:00:00+00,Providence/Stoughton,1874,5595
2021/12/29 05:00:00+00,Middleborough/Lakeville,1564,5596
2022/01/15 05:00:00+00,Newburyport/Rockport,2682,5597
2021/12/29 05:00:00+00,Lowell,1325,5598
2022/01/15 05:00:00+00,Framingham/Worcester,1016,5599
2021/12/29 05:00:00+00,Haverhill,1450,5600
2022/01/23 05:00:00+00,Kingston,356,5601
2022/01/23 05:00:00+00,Needham,250,5602
2022/01/23 05:00:00+00,Fitchburg,954,5603
2022/01/23 05:00:00+00,Greenbush,237,5604
2022/01/23 05:00:00+00,Fairmount,190,5605
2022/01/24 05:00:00+00,Providence/Stoughton,8717,5606
2022/01/24 05:00:00+00,Newburyport/Rockport,5719,5607
2022/01/24 05:00:00+00,Framingham/Worcester,4329,5608
2022/01/24 05:00:00+00,Franklin/Foxboro,3960,5609
2022/01/24 05:00:00+00,Middleborough/Lakeville,2477,5610
2022/01/24 05:00:00+00,Lowell,4018,5611
2022/01/24 05:00:00+00,Haverhill,1827,5612
2022/01/24 05:00:00+00,Kingston,1471,5613
2022/01/24 05:00:00+00,Needham,1938,5614
2022/01/24 05:00:00+00,Fitchburg,3242,5615
2022/01/24 05:00:00+00,Greenbush,1296,5616
2022/01/24 05:00:00+00,Fairmount,1430,5617
2022/01/25 05:00:00+00,Providence/Stoughton,8413,5618
2022/01/25 05:00:00+00,Newburyport/Rockport,6351,5619
2022/01/25 05:00:00+00,Framingham/Worcester,3740,5620
2022/01/25 05:00:00+00,Franklin/Foxboro,3776,5621
2022/01/25 05:00:00+00,Middleborough/Lakeville,2449,5622
2022/01/25 05:00:00+00,Lowell,3865,5623
2022/01/25 05:00:00+00,Haverhill,1631,5624
2022/01/25 05:00:00+00,Kingston,1631,5625
2022/01/25 05:00:00+00,Needham,1986,5626
2022/01/25 05:00:00+00,Fitchburg,2731,5627
2022/01/25 05:00:00+00,Greenbush,1281,5628
2022/01/25 05:00:00+00,Fairmount,1382,5629
2022/01/26 05:00:00+00,Providence/Stoughton,8377,5630
2022/01/26 05:00:00+00,Newburyport/Rockport,6116,5631
2022/01/26 05:00:00+00,Framingham/Worcester,4827,5632
2022/01/26 05:00:00+00,Franklin/Foxboro,3557,5633
2022/01/26 05:00:00+00,Middleborough/Lakeville,2515,5634
2022/01/26 05:00:00+00,Lowell,3055,5635
2022/01/26 05:00:00+00,Haverhill,1679,5636
2022/01/26 05:00:00+00,Kingston,1573,5637
2022/01/26 05:00:00+00,Needham,1862,5638
2022/01/26 05:00:00+00,Fitchburg,2735,5639
2022/01/26 05:00:00+00,Greenbush,1529,5640
2022/01/26 05:00:00+00,Fairmount,1403,5641
2022/01/27 05:00:00+00,Providence/Stoughton,8908,5642
2022/01/27 05:00:00+00,Newburyport/Rockport,6957,5643
2022/01/27 05:00:00+00,Framingham/Worcester,4817,5644
2022/01/27 05:00:00+00,Franklin/Foxboro,4013,5645
2022/01/27 05:00:00+00,Middleborough/Lakeville,2595,5646
2022/01/27 05:00:00+00,Lowell,3229,5647
2022/01/27 05:00:00+00,Haverhill,1564,5648
2022/01/27 05:00:00+00,Kingston,1690,5649
2022/01/27 05:00:00+00,Needham,2112,5650
2022/02/17 05:00:00+00,Kingston,2455,5651
2022/02/17 05:00:00+00,Needham,3303,5652
2022/02/17 05:00:00+00,Fitchburg,3040,5653
2022/02/17 05:00:00+00,Greenbush,1547,5654
2022/02/17 05:00:00+00,Fairmount,1765,5655
2022/02/18 05:00:00+00,Providence/Stoughton,9628,5656
2022/02/18 05:00:00+00,Newburyport/Rockport,6628,5657
2022/02/18 05:00:00+00,Framingham/Worcester,5007,5658
2022/02/18 05:00:00+00,Franklin/Foxboro,3583,5659
2022/02/18 05:00:00+00,Middleborough/Lakeville,3023,5660
2022/02/18 05:00:00+00,Lowell,4050,5661
2022/02/18 05:00:00+00,Haverhill,2667,5662
2022/02/18 05:00:00+00,Kingston,1873,5663
2022/02/18 05:00:00+00,Needham,2723,5664
2022/02/18 05:00:00+00,Fitchburg,3163,5665
2022/02/18 05:00:00+00,Greenbush,1461,5666
2022/02/18 05:00:00+00,Fairmount,1573,5667
2022/02/19 05:00:00+00,Providence/Stoughton,3328,5668
2022/02/19 05:00:00+00,Newburyport/Rockport,2463,5669
2022/02/19 05:00:00+00,Framingham/Worcester,1615,5670
2022/02/19 05:00:00+00,Franklin/Foxboro,624,5671
2022/02/19 05:00:00+00,Middleborough/Lakeville,526,5672
2022/02/19 05:00:00+00,Lowell,1584,5673
2022/02/19 05:00:00+00,Haverhill,1093,5674
2022/02/19 05:00:00+00,Kingston,407,5675
2022/02/19 05:00:00+00,Needham,254,5676
2022/02/19 05:00:00+00,Fitchburg,653,5677
2022/02/19 05:00:00+00,Greenbush,235,5678
2022/02/19 05:00:00+00,Fairmount,260,5679
2022/02/20 05:00:00+00,Providence/Stoughton,2944,5680
2022/02/20 05:00:00+00,Newburyport/Rockport,1961,5681
2022/02/20 05:00:00+00,Framingham/Worcester,1656,5682
2022/02/20 05:00:00+00,Franklin/Foxboro,462,5683
2022/02/20 05:00:00+00,Middleborough/Lakeville,391,5684
2022/02/20 05:00:00+00,Lowell,586,5685
2022/02/20 05:00:00+00,Haverhill,844,5686
2022/02/20 05:00:00+00,Kingston,264,5687
2022/02/20 05:00:00+00,Needham,213,5688
2022/02/20 05:00:00+00,Fitchburg,752,5689
2022/02/20 05:00:00+00,Greenbush,128,5690
2022/02/20 05:00:00+00,Fairmount,264,5691
2022/02/21 05:00:00+00,Providence/Stoughton,4397,5692
2022/02/21 05:00:00+00,Newburyport/Rockport,3904,5693
2022/02/21 05:00:00+00,Framingham/Worcester,2672,5694
2022/02/21 05:00:00+00,Franklin/Foxboro,898,5695
2022/02/21 05:00:00+00,Middleborough/Lakeville,880,5696
2022/02/21 05:00:00+00,Lowell,924,5697
2022/02/21 05:00:00+00,Haverhill,1240,5698
2022/02/21 05:00:00+00,Kingston,429,5699
2022/02/21 05:00:00+00,Needham,396,5700
2022/02/21 05:00:00+00,Fitchburg,1301,5701
2022/02/13 05:00:00+00,Lowell,553,5702
2022/02/09 05:00:00+00,Franklin/Foxboro,3214,5703
2022/02/09 05:00:00+00,Middleborough/Lakeville,2724,5704
2022/02/09 05:00:00+00,Lowell,3766,5705
2022/02/09 05:00:00+00,Haverhill,2284,5706
2022/02/09 05:00:00+00,Kingston,2323,5707
2022/02/09 05:00:00+00,Needham,2042,5708
2022/02/09 05:00:00+00,Fitchburg,3089,5709
2022/02/09 05:00:00+00,Greenbush,1428,5710
2022/02/09 05:00:00+00,Fairmount,1720,5711
2022/02/10 05:00:00+00,Providence/Stoughton,9709,5712
2022/02/10 05:00:00+00,Newburyport/Rockport,7031,5713
2022/02/10 05:00:00+00,Framingham/Worcester,4085,5714
2022/02/10 05:00:00+00,Franklin/Foxboro,4209,5715
2022/02/10 05:00:00+00,Middleborough/Lakeville,3241,5716
2022/02/10 05:00:00+00,Lowell,3856,5717
2022/02/10 05:00:00+00,Haverhill,2353,5718
2022/02/10 05:00:00+00,Kingston,2501,5719
2022/02/10 05:00:00+00,Needham,2703,5720
2022/02/10 05:00:00+00,Fitchburg,3147,5721
2022/02/10 05:00:00+00,Greenbush,1656,5722
2022/02/10 05:00:00+00,Fairmount,1653,5723
2022/02/11 05:00:00+00,Providence/Stoughton,10022,5724
2022/02/11 05:00:00+00,Newburyport/Rockport,7108,5725
2022/02/11 05:00:00+00,Framingham/Worcester,3790,5726
2022/02/11 05:00:00+00,Franklin/Foxboro,3774,5727
2022/02/11 05:00:00+00,Middleborough/Lakeville,3231,5728
2022/02/11 05:00:00+00,Lowell,3564,5729
2022/02/11 05:00:00+00,Haverhill,2292,5730
2022/02/11 05:00:00+00,Kingston,1952,5731
2022/02/11 05:00:00+00,Needham,2355,5732
2022/02/11 05:00:00+00,Fitchburg,3089,5733
2022/02/11 05:00:00+00,Greenbush,1288,5734
2022/02/11 05:00:00+00,Fairmount,1546,5735
2022/02/12 05:00:00+00,Providence/Stoughton,3629,5736
2022/02/12 05:00:00+00,Newburyport/Rockport,3607,5737
2022/02/12 05:00:00+00,Framingham/Worcester,2005,5738
2022/02/12 05:00:00+00,Franklin/Foxboro,820,5739
2022/02/12 05:00:00+00,Middleborough/Lakeville,1017,5740
2022/02/12 05:00:00+00,Lowell,1433,5741
2022/01/27 05:00:00+00,Fitchburg,2885,5742
2022/02/12 05:00:00+00,Haverhill,851,5743
2022/02/12 05:00:00+00,Kingston,643,5744
2022/01/27 05:00:00+00,Greenbush,1304,5745
2022/02/12 05:00:00+00,Needham,267,5746
2022/02/05 05:00:00+00,Newburyport/Rockport,4025,5747
2022/01/27 05:00:00+00,Fairmount,1404,5748
2022/02/13 05:00:00+00,Haverhill,882,5749
2022/02/12 05:00:00+00,Fitchburg,1109,5750
2022/02/21 05:00:00+00,Greenbush,484,5751
2022/02/05 05:00:00+00,Framingham/Worcester,1461,5752
2022/01/28 05:00:00+00,Providence/Stoughton,9010,5753
2022/01/31 05:00:00+00,Fairmount,1442,5754
2022/02/13 05:00:00+00,Kingston,431,5755
2022/02/12 05:00:00+00,Greenbush,459,5756
2022/02/21 05:00:00+00,Fairmount,249,5757
2022/02/05 05:00:00+00,Franklin/Foxboro,780,5758
2022/01/28 05:00:00+00,Newburyport/Rockport,5699,5759
2022/02/13 05:00:00+00,Needham,271,5760
2022/02/01 05:00:00+00,Providence/Stoughton,9289,5761
2022/02/12 05:00:00+00,Fairmount,218,5762
2022/02/22 05:00:00+00,Providence/Stoughton,10189,5763
2022/02/05 05:00:00+00,Middleborough/Lakeville,578,5764
2022/01/28 05:00:00+00,Framingham/Worcester,4730,5765
2022/02/13 05:00:00+00,Fitchburg,713,5766
2022/02/01 05:00:00+00,Newburyport/Rockport,6638,5767
2022/02/13 05:00:00+00,Providence/Stoughton,3379,5768
2022/02/05 05:00:00+00,Lowell,1677,5769
2022/01/28 05:00:00+00,Franklin/Foxboro,3757,5770
2022/02/22 05:00:00+00,Newburyport/Rockport,7203,5771
2022/02/13 05:00:00+00,Greenbush,263,5772
2022/02/01 05:00:00+00,Framingham/Worcester,3954,5773
2022/02/13 05:00:00+00,Newburyport/Rockport,1479,5774
2022/02/05 05:00:00+00,Haverhill,1119,5775
2022/01/28 05:00:00+00,Middleborough/Lakeville,2455,5776
2022/02/22 05:00:00+00,Framingham/Worcester,4691,5777
2022/02/13 05:00:00+00,Fairmount,341,5778
2022/02/01 05:00:00+00,Franklin/Foxboro,4178,5779
2022/02/13 05:00:00+00,Framingham/Worcester,1446,5780
2022/02/05 05:00:00+00,Kingston,388,5781
2022/01/28 05:00:00+00,Lowell,3143,5782
2022/02/22 05:00:00+00,Franklin/Foxboro,4511,5783
2022/02/14 05:00:00+00,Providence/Stoughton,10209,5784
2022/02/01 05:00:00+00,Middleborough/Lakeville,2914,5785
2022/02/13 05:00:00+00,Franklin/Foxboro,619,5786
2022/02/05 05:00:00+00,Needham,203,5787
2022/01/28 05:00:00+00,Haverhill,1907,5788
2022/02/22 05:00:00+00,Middleborough/Lakeville,3422,5789
2022/02/14 05:00:00+00,Newburyport/Rockport,6527,5790
2022/02/01 05:00:00+00,Lowell,3491,5791
2022/02/13 05:00:00+00,Middleborough/Lakeville,930,5792
2022/02/05 05:00:00+00,Fitchburg,992,5793
2022/01/28 05:00:00+00,Kingston,1432,5794
2022/02/22 05:00:00+00,Lowell,3756,5795
2022/02/01 05:00:00+00,Haverhill,2651,5796
2022/02/14 05:00:00+00,Framingham/Worcester,4619,5797
2022/02/01 05:00:00+00,Kingston,1654,5798
2022/02/14 05:00:00+00,Franklin/Foxboro,3391,5799
2022/02/22 05:00:00+00,Haverhill,2766,5800
2022/02/01 05:00:00+00,Needham,2370,5801
2022/02/22 05:00:00+00,Kingston,2085,5802
2022/02/14 05:00:00+00,Middleborough/Lakeville,2786,5803
2022/02/05 05:00:00+00,Greenbush,286,5804
2022/01/28 05:00:00+00,Needham,1983,5805
2022/01/28 05:00:00+00,Fitchburg,2390,5806
2022/01/28 05:00:00+00,Greenbush,1344,5807
2022/01/28 05:00:00+00,Fairmount,1303,5808
2022/01/29 05:00:00+00,Providence/Stoughton,871,5809
2022/01/29 05:00:00+00,Newburyport/Rockport,2376,5810
2022/01/29 05:00:00+00,Framingham/Worcester,545,5811
2022/01/29 05:00:00+00,Franklin/Foxboro,743,5812
2022/01/29 05:00:00+00,Middleborough/Lakeville,338,5813
2022/01/29 05:00:00+00,Lowell,1167,5814
2022/01/29 05:00:00+00,Haverhill,834,5815
2022/01/29 05:00:00+00,Kingston,299,5816
2022/01/29 05:00:00+00,Needham,175,5817
2022/01/29 05:00:00+00,Fitchburg,662,5818
2022/01/29 05:00:00+00,Greenbush,174,5819
2022/01/29 05:00:00+00,Fairmount,225,5820
2022/01/30 05:00:00+00,Providence/Stoughton,2119,5821
2022/01/30 05:00:00+00,Newburyport/Rockport,1529,5822
2022/01/30 05:00:00+00,Framingham/Worcester,1114,5823
2022/02/14 05:00:00+00,Lowell,3370,5824
2022/01/30 05:00:00+00,Franklin/Foxboro,558,5825
2022/02/05 05:00:00+00,Fairmount,323,5826
2022/02/14 05:00:00+00,Haverhill,2427,5827
2022/02/22 05:00:00+00,Needham,2301,5828
2022/01/30 05:00:00+00,Middleborough/Lakeville,437,5829
2022/02/06 05:00:00+00,Providence/Stoughton,2577,5830
2022/02/01 05:00:00+00,Fitchburg,3118,5831
2022/02/14 05:00:00+00,Kingston,1865,5832
2022/02/22 05:00:00+00,Fitchburg,3223,5833
2022/01/30 05:00:00+00,Lowell,459,5834
2022/02/06 05:00:00+00,Newburyport/Rockport,2040,5835
2022/02/01 05:00:00+00,Greenbush,1360,5836
2022/02/14 05:00:00+00,Needham,2742,5837
2022/02/22 05:00:00+00,Greenbush,1180,5838
2022/01/30 05:00:00+00,Haverhill,497,5839
2022/02/06 05:00:00+00,Framingham/Worcester,1573,5840
2022/02/01 05:00:00+00,Fairmount,1433,5841
2022/02/14 05:00:00+00,Fitchburg,3217,5842
2022/02/22 05:00:00+00,Fairmount,1421,5843
2022/01/30 05:00:00+00,Kingston,253,5844
2022/02/06 05:00:00+00,Franklin/Foxboro,608,5845
2022/02/02 05:00:00+00,Providence/Stoughton,8827,5846
2022/02/14 05:00:00+00,Greenbush,1256,5847
2022/02/23 05:00:00+00,Providence/Stoughton,11029,5848
2022/01/30 05:00:00+00,Needham,261,5849
2022/02/06 05:00:00+00,Middleborough/Lakeville,589,5850
2022/02/02 05:00:00+00,Newburyport/Rockport,6319,5851
2022/02/14 05:00:00+00,Fairmount,1914,5852
2022/02/23 05:00:00+00,Newburyport/Rockport,7002,5853
2022/01/30 05:00:00+00,Fitchburg,627,5854
2022/02/06 05:00:00+00,Lowell,562,5855
2022/02/02 05:00:00+00,Framingham/Worcester,4197,5856
2022/02/15 05:00:00+00,Providence/Stoughton,10737,5857
